DATA_DATE,PAP_R1178743,PAP_R1181512,PAP_R1189461,PAP_R1204475,PAP_R1204628,PAP_R1223691,PAP_R1461686,PAP_R822706634,PAP_R826724172,PAP_R826745396,PAP_R826761629,PAP_R826765620,PAP_R826765624,PAP_R826770111,PAP_R826786345,PAP_R826794788,PAP_R826796092,PAP_R826796112,PAP_R826796135,PAP_R826806803,PAP_R826808117,PAP_R826808146,PAP_R826808218,PAP_R826808309,PAP_R826808338,PAP_R826808422,PAP_R826812806,PAP_R826815572,PAP_R826821099,PAP_R826821373,PAP_R826821375,PAP_R826821378,PAP_R826821380,PAP_R826824272,PAP_R826824424,PAP_R826825422,PAP_R826826203,PAP_R826829602,PAP_R826829623,PAP_R826830878,PAP_R826830888,PAP_R826831753,PAP_R826831911,PAP_R826832174,PAP_R826832216,PAP_R826832542,PAP_R826832545,PAP_R826832550,PAP_R826834069,PAP_R826837735,PAP_R826837792,PAP_R826838699,PAP_R826838951,PAP_R826839024,PAP_R826839228,PAP_R826839232,PAP_R826839305,PAP_R826839520,PAP_R826846895
2019-03-11,15767.98,7105.02,23177.87,3029.92,15489.52,95571.55,4346.52,35517.92,11044.49,22068.86,65307.91,95678.04,34778.57,98545.22,8954.1,12385.18,8886.88,10253.93,20814.55,12912.91,23191.78,17225.43,44243.4,15411.09,3327.28,8696.11,12493.53,8560.4,8825.44,9022.72,25294.1,5505.31,19911.62,40262.66,47142.57,49726.25,5398.09,24193.86,23737.42,6326.36,28061.16,22271.2,12314.12,30524.66,13744.89,25954.41,23473.25,1899.88,32512.14,17764.35,29314.2,4413.86,18924.18,44470.23,30520.27,29533.33,24582.44,20224.65,19083.47
2019-03-12,15778.92,7106.71,23187.92,3031.03,15502.8,95647.34,4346.93,35547.93,11053.98,22082.86,65338.01,95713.74,34786.08,98566.3,8963.45,12385.53,8888.0,10254.11,20832.35,12929.84,23202.83,17232.97,44273.59,15415.93,3341.84,8699.2,12520.31,8562.45,8831.35,9027.71,25302.61,5514.93,19932.58,40281.27,47194.0,49747.46,5398.11,24213.75,23767.12,6330.23,28104.21,22316.89,12314.13,30558.5,13751.72,25962.9,23488.88,1900.54,32517.53,17764.35,29357.62,4413.86,18930.35,44511.5,30562.67,29535.82,24582.45,20246.19,19103.29
2019-03-13,15790.04,7108.47,23198.16,3031.99,15516.38,95727.26,4347.36,35578.1,11062.38,22096.89,65367.94,95743.37,34793.88,98582.78,8974.48,12385.97,8888.06,10266.85,NaN,12951.15,23214.71,17239.65,44304.71,15421.0,3355.4,8702.7,12546.1,8564.67,8837.62,9034.1,25311.85,5525.47,19948.71,40295.11,47238.8,49772.99,5398.13,24240.32,23794.99,6335.1,28135.04,22360.1,12331.37,30609.0,13757.16,25971.06,23503.14,1901.25,32523.2,17777.11,29390.94,4413.86,18941.35,44560.37,30607.53,29561.0,24604.8,20272.56,19120.35
2019-03-14,15801.69,7110.16,NaN,3033.01,15530.91,95812.99,4347.8,35606.8,11070.82,22109.01,65397.72,95782.55,34801.18,98602.94,8976.53,12387.33,8889.55,10282.12,NaN,12971.22,23226.15,17246.64,44337.1,15425.54,3362.38,8706.06,12571.12,8566.25,8843.2,9038.99,25321.3,5535.76,19963.71,40308.31,47247.7,49798.15,5398.14,24270.45,23821.39,6339.84,28171.3,22385.49,12344.57,30643.9,13764.15,25977.78,23516.86,1902.02,32528.65,17779.02,29445.2,4413.87,18954.9,44610.23,30664.11,29609.37,24621.54,20296.76,19137.05
2019-03-15,15812.65,7112.71,23204.77,3033.89,15545.29,95902.79,4348.22,35635.88,11078.97,22119.17,65427.46,95813.96,34808.29,98620.57,8980.74,12401.41,8889.61,10303.44,NaN,12986.08,23236.56,17252.69,44365.72,15430.25,3364.16,8709.03,12595.64,8567.79,8847.97,9043.8,25331.32,5543.76,19977.47,40321.62,47295.14,49825.04,5398.16,24302.14,23863.38,6344.07,28205.73,22426.12,12358.77,30658.9,13778.93,25984.05,23529.85,1902.9,32534.18,17779.35,29474.97,4413.87,18974.02,44661.17,30711.15,29654.12,24686.85,20296.78,19148.56
2019-03-16,15823.08,7114.82,23212.87,3034.78,15558.69,95980.29,4348.61,35665.99,11086.27,22128.65,65457.12,95844.94,34816.53,98633.43,8984.52,12402.43,8889.67,10322.52,NaN,12994.48,23247.31,17258.12,44390.53,15434.68,3368.85,8709.83,12616.5,8569.8,8851.57,9048.79,25339.59,5547.42,19991.57,40335.33,47332.33,49854.34,5398.17,24321.33,23906.46,6350.44,28219.19,22467.13,12372.88,30678.9,13786.16,25990.23,23543.34,1903.62,32538.9,17799.64,29535.65,4413.87,18999.76,44706.68,30752.61,29691.45,24740.2,20296.79,19155.61
2019-03-17,15833.88,7116.82,23219.06,3035.66,15571.15,96056.58,4349.04,35698.36,11093.47,22138.65,65486.41,95874.08,34824.84,98650.56,8986.7,12411.75,8908.36,10344.44,NaN,13004.64,23257.4,17264.22,44412.51,15438.13,3379.03,8710.59,12642.35,8571.82,8854.4,9053.81,25349.61,5552.21,20004.39,40348.32,47357.18,49890.52,5398.19,24342.38,23954.34,6355.96,28219.2,22501.92,12397.18,30697.55,13807.57,25996.63,23558.93,1904.45,32545.49,17824.81,29599.57,4413.87,19035.19,44753.8,30798.12,29703.59,24770.05,20320.34,19162.27
2019-03-18,15844.0,7119.23,23228.22,3036.58,15582.37,96176.49,4349.82,35728.76,11102.06,22150.23,65515.64,95901.45,34831.53,98664.32,8996.38,12411.95,8908.42,10372.24,20993.92,13019.02,23266.9,17271.27,44436.75,15442.86,3390.62,8713.37,12667.51,8573.69,8858.38,9058.96,25360.15,5558.53,20020.23,40361.03,47395.83,49918.91,5398.2,24363.55,23997.75,6360.39,28219.21,22546.93,12413.28,30742.92,13814.61,26003.65,23572.94,1905.39,32554.74,17848.24,29644.92,4413.87,19063.27,44797.76,30841.98,29703.98,24797.56,20352.66,19168.36
2019-03-19,15854.45,7121.17,23237.56,3037.45,15593.8,96292.86,4351.94,35756.08,11110.48,22160.84,65544.6,95932.53,34837.96,98677.6,9000.52,12412.25,8919.9,10384.25,21015.65,13031.01,23276.15,17278.49,44459.19,15447.07,3405.88,8715.59,12687.53,8576.8,8862.44,9060.63,25368.2,5563.6,20037.57,40373.38,47424.5,49946.05,5398.22,24385.95,24023.4,6363.0,28240.21,22588.17,12432.97,30776.51,13820.13,26008.8,23589.15,1906.01,32567.84,17877.07,29690.84,4413.87,19082.59,44830.98,30881.57,29704.62,24797.56,20362.06,19175.56
2019-03-20,15865.12,7123.56,23247.09,3038.38,15604.82,96367.92,4355.42,35783.27,11119.61,22170.85,65573.68,95963.4,34844.35,98692.45,9004.62,12412.66,8926.14,10405.37,21038.23,13036.85,23285.37,17285.43,44481.85,15451.14,3418.62,8717.12,12708.03,8578.7,8867.21,NaN,25377.05,5567.48,20049.32,40385.72,47462.24,49969.39,5398.24,24408.54,24045.4,6369.8,28269.67,22610.81,12469.27,30815.17,13827.41,26012.95,23603.57,1906.78,32581.4,17903.91,29739.19,4413.87,19117.88,44868.98,30929.74,29722.41,24797.57,20362.07,19181.57
2019-03-21,15876.6,7125.88,23256.7,3039.4,15615.42,96487.11,4358.58,35811.46,11127.74,22183.82,65602.84,95994.55,34853.69,98710.68,9014.08,12412.99,8926.2,10424.39,21060.96,13047.21,23294.65,17292.65,44504.67,15455.54,3431.01,8719.25,12727.97,8581.68,8874.29,9063.29,25388.14,5572.93,20072.25,40398.34,47483.7,50000.18,5398.25,24429.19,24090.9,6372.04,28287.32,22610.92,12498.15,30854.36,13833.03,26016.9,23618.52,1907.52,32596.67,17903.91,29755.88,4413.87,19155.73,44908.7,30981.01,29747.9,24801.97,20362.77,19188.59
2019-03-22,15887.43,7128.18,23266.48,3040.47,15625.71,96601.64,4361.99,35838.6,11137.02,22195.41,65631.98,96024.34,34861.02,98729.0,9023.82,12414.17,8927.72,10450.68,21083.66,13057.3,23304.24,17299.38,44526.25,15459.86,3445.7,8721.21,12746.28,8584.17,8879.99,9069.16,25398.44,5577.43,20096.03,40411.43,47514.91,50025.41,5398.27,24449.42,24122.71,6374.92,28323.75,22655.21,12519.38,30893.11,13840.33,26020.72,23634.3,1908.26,32615.02,17903.92,29756.53,4413.87,19195.29,44958.01,31021.82,29748.24,24801.97,20398.7,19196.15
2019-03-23,15897.86,7130.58,23274.96,3041.44,15635.92,96718.32,4364.64,35869.76,11146.25,22206.41,65660.74,96052.56,34867.48,98748.2,9025.15,12426.6,8952.49,10480.79,21113.1,13068.64,23314.56,17306.06,44541.77,15464.32,3459.25,8722.13,12759.05,8586.85,8883.74,9074.0,25408.42,5581.78,20110.27,40425.21,47538.35,50054.16,5398.28,24471.01,24143.8,6381.44,28334.57,22705.56,12544.71,30936.97,13846.0,26025.6,23649.85,1908.87,32627.09,17932.5,29760.92,4413.87,19216.45,45016.37,31063.51,29748.6,24835.91,20398.71,19203.02
2019-03-24,15908.1,7132.51,23281.09,3042.3,15646.77,96812.08,4367.41,35901.69,11154.8,22216.61,65689.38,96080.21,34873.31,98761.6,9027.45,12427.09,8968.76,10500.95,21142.92,13082.19,23324.66,17311.97,44554.95,15468.13,3472.03,8722.72,12772.04,8588.88,8886.95,9077.74,25419.07,5587.05,20123.87,40439.06,47564.66,50081.5,5398.3,24493.13,24165.38,6386.96,28352.25,22715.04,12571.96,30980.37,13853.42,26029.28,23663.6,1909.63,32635.3,17943.92,29781.25,4413.87,19226.34,45019.66,31099.97,29790.64,24850.37,20398.73,19209.96
2019-03-25,15917.75,7134.74,23289.68,3043.19,15656.77,96923.08,4369.12,35930.7,11162.75,22227.26,65717.48,96106.39,34879.42,98775.53,9038.35,12428.14,8968.82,10520.01,NaN,13086.92,23333.56,17318.43,44574.88,15473.28,3483.58,8724.91,12785.89,8592.8,8891.02,9081.12,25427.71,5591.7,20136.7,40452.22,47578.77,50116.2,5398.31,24511.88,24189.06,6389.26,28352.25,22715.18,12591.03,31021.7,13859.01,26033.04,23677.57,1910.4,32640.82,17960.72,29818.73,4413.87,19238.67,45020.15,31148.21,29790.98,24908.78,20398.75,19216.71
2019-03-26,15928.18,7136.3,23298.98,3044.08,15666.97,97004.38,4372.77,35959.16,NaN,22236.77,65745.7,96134.44,34885.8,98793.39,9048.48,12438.86,8970.31,10538.08,NaN,13094.4,23343.96,17325.29,44596.48,15477.93,3495.67,8726.63,12798.89,8595.18,8894.55,9083.96,25435.96,5596.18,20147.76,40466.49,47612.01,50137.53,5398.33,24538.5,24211.95,6393.98,28360.03,22764.41,12602.66,31062.65,13866.29,26036.71,23692.2,1911.13,32645.36,17960.73,29861.9,4413.87,19261.29,45020.6,31196.26,29795.39,24959.4,20398.76,19223.24
2019-03-27,15938.0,7138.11,23307.95,3044.98,15677.16,97116.06,4378.34,35989.5,NaN,22245.4,65774.21,96161.22,34890.75,98804.06,9054.85,12451.35,8970.37,10559.53,21263.34,13102.04,23354.26,17331.3,44614.79,15481.98,3505.62,8728.29,12812.61,8597.63,8897.98,9087.06,25443.39,5601.02,20163.44,NaN,47643.52,50162.98,5398.35,24549.23,24224.32,6402.92,28360.03,22812.12,12619.28,31109.85,13871.96,26040.22,23705.62,1911.81,32650.75,17985.86,29900.1,4413.87,19261.84,45020.97,31229.61,29805.95,24996.31,20412.82,19229.85
2019-03-28,15948.26,7140.12,23316.78,3045.88,15687.37,97203.77,4383.89,36018.77,NaN,22254.16,65801.64,96192.66,34896.32,98816.79,9058.76,12465.01,8970.43,10579.57,21303.38,13107.05,23364.33,17337.78,44632.62,15486.31,3513.0,8729.93,12827.26,8601.13,8901.36,9089.52,25451.7,5603.36,20177.11,NaN,47672.72,50188.04,5398.36,24560.58,24249.08,6408.25,28360.04,22855.48,12636.71,31147.39,13877.63,26043.75,23719.73,1912.39,32655.36,17985.86,29945.88,4413.87,19262.13,45021.38,31267.31,29812.22,25022.35,20455.24,19235.96
2019-03-29,15958.64,7141.85,23325.75,3046.76,15697.46,97292.07,4389.24,36049.2,NaN,22264.25,65829.5,96224.26,34902.19,98829.1,9061.41,12476.51,8985.05,10599.99,21326.6,13113.56,23374.11,17343.75,44649.08,15490.84,3520.6,8731.99,12841.79,8603.24,8905.66,9093.28,25460.3,5605.36,20184.17,NaN,47717.16,50209.01,5398.38,24571.41,24263.76,6409.87,28360.04,22888.19,12651.95,31170.45,13884.72,26047.03,23732.19,1913.45,32662.98,17985.87,29997.33,4413.88,19262.56,45043.85,31297.86,29815.8,25048.35,20455.26,19242.42
2019-03-30,15969.67,7143.91,23333.94,3047.64,15707.65,97368.93,4394.54,36081.43,NaN,22273.57,65857.04,96254.51,34907.89,98842.15,9064.19,12476.99,9006.15,10620.29,21347.61,13129.46,23384.74,17348.88,44660.5,15494.87,3524.55,8732.52,12854.05,8605.05,8909.0,9097.36,25470.11,5607.45,20192.59,NaN,47778.24,50231.64,5398.39,24577.62,24283.81,6413.68,28360.05,22888.32,12667.43,31207.92,13890.43,26050.11,23745.92,1914.45,32669.23,17986.76,30021.26,4413.94,19267.84,45044.21,31333.04,29838.63,25048.36,20455.27,19248.87
2019-03-31,15980.54,7145.88,23340.22,3048.54,15717.68,97439.63,4398.13,36113.51,NaN,22282.61,65884.34,96282.3,34913.82,98855.22,9068.21,12477.4,9019.23,10639.35,21371.57,13136.94,23394.54,17355.13,44672.87,15498.82,3533.44,8733.08,12866.65,8607.01,8912.11,9101.33,25482.64,5609.99,20198.02,NaN,47826.47,50257.04,5398.41,24578.6,24305.19,6419.8,28360.05,22910.45,12690.04,31234.43,13897.75,26054.57,23753.72,1915.61,32674.65,17986.76,30021.6,4414.11,19271.49,45044.63,31373.95,29858.72,25070.1,20455.29,19255.1
2019-04-01,15990.95,7147.58,23349.37,3049.52,15727.68,97513.59,4399.86,36141.12,11216.89,22292.03,65911.59,96309.08,34920.42,98866.64,9072.46,12477.78,9027.25,10651.81,21396.96,13149.12,23404.98,17361.74,44689.39,15503.33,3545.2,8735.03,12870.45,8608.61,8915.96,9104.7,25492.39,5613.37,20202.5,NaN,47846.31,50279.83,5398.43,24578.64,24319.56,6425.36,28377.07,22917.84,12718.08,31244.35,13904.12,26057.57,23762.67,1916.3,32679.9,17994.86,30022.14,4414.31,19274.63,45076.7,31424.42,29875.33,25070.11,20455.31,19261.71
2019-04-02,16001.35,7149.22,23358.27,3050.39,15737.63,97580.95,4404.72,36167.1,NaN,22301.46,65939.46,96334.89,34928.66,98879.96,9076.64,12478.85,9035.11,10668.64,21426.98,13158.14,23414.58,17368.04,44707.21,15507.41,3559.38,8736.82,12882.7,8610.39,8919.98,9108.38,25499.31,5616.42,20209.27,NaN,47861.95,50301.46,5398.44,24591.89,24335.32,6427.98,28415.73,22927.87,12742.13,31262.67,13909.85,26060.82,23770.07,1916.95,32685.48,18009.84,30063.27,4414.5,19280.2,45109.64,31463.55,29875.7,25088.33,20455.32,19268.16
2019-04-03,16011.51,7151.32,23367.68,3051.34,15747.65,97646.9,4409.47,36194.35,NaN,22310.47,65967.55,96361.92,34936.12,98890.7,9078.45,12490.28,9042.74,10685.24,21456.41,13165.74,23424.44,17373.89,44724.58,15510.85,3569.85,8738.72,12896.37,8612.03,8923.96,9111.99,25505.45,5618.46,20214.11,NaN,47896.81,50314.94,5398.46,24591.93,24337.18,6430.74,28455.06,22942.45,12773.12,31271.17,13917.14,26064.33,23779.45,1917.38,32690.4,18040.06,30109.99,4414.81,19280.69,45111.97,31499.7,29918.33,25088.34,20467.54,19274.63
2019-04-04,16020.97,7153.32,23376.7,3052.21,15756.14,97714.62,4414.37,36222.14,NaN,22319.11,65997.27,96392.31,34942.1,98905.15,9079.39,12490.63,9044.18,10685.32,21487.04,13173.76,23434.83,17379.52,44742.42,15514.31,3578.02,8740.25,12908.29,8613.94,8927.18,9115.34,25512.65,5621.38,20218.93,NaN,47936.73,50334.48,5398.47,24606.56,24351.18,6435.84,28494.94,22963.74,12798.55,31286.35,13922.83,26067.92,23788.91,1918.26,32696.15,18072.62,30142.92,4415.0,19283.79,45112.36,31539.72,29959.9,25088.35,20467.59,19281.04
2019-04-05,16029.85,7154.96,23381.01,3053.01,15764.61,97774.27,4419.32,36250.14,NaN,22326.77,66010.95,96429.69,34947.05,98917.42,9080.32,12491.07,9049.76,10701.39,21515.72,13185.31,23444.98,17385.57,44755.78,15517.33,3586.69,8740.85,12919.86,8615.73,8928.71,9118.15,25517.68,5623.75,20224.8,NaN,47946.81,50349.17,5398.49,24617.83,24366.02,6441.59,28533.59,22988.11,12813.87,31298.17,13930.39,26071.4,23802.44,1919.21,32700.71,18082.32,30173.86,4415.33,19284.23,45112.83,31578.76,29997.06,25088.36,20467.63,19287.26
2019-04-06,16039.0,7157.16,23386.95,3053.81,15774.86,97843.15,4424.18,36280.03,NaN,22334.44,66040.62,96466.06,34951.93,98929.73,9084.17,12491.45,9051.24,10723.0,21538.96,13192.18,23454.87,17391.27,44769.26,15520.83,3594.22,8741.37,12931.5,8617.48,8930.88,9121.32,25524.55,5625.87,20230.6,NaN,47994.08,50371.03,5398.51,24623.83,24370.78,6445.38,28573.31,23005.16,12813.88,31321.3,13936.24,26074.14,23810.33,1921.17,32705.91,18116.25,30174.39,4415.68,19284.55,45129.5,31620.39,30027.08,25088.36,20499.97,19293.79
2019-04-07,16048.92,7159.15,23393.12,3054.84,15784.71,97957.38,4429.44,36308.87,NaN,22341.99,66069.75,96499.73,34956.55,98942.03,9087.89,12492.65,9053.78,10738.23,21569.72,13205.4,23464.46,17396.2,44782.36,15524.49,3603.34,8741.92,12943.6,8619.63,8932.45,9123.96,25531.52,5628.46,20236.73,NaN,48036.01,50387.46,5419.53,24630.99,24395.04,6448.66,28614.16,23011.09,12816.37,31321.68,13943.85,26077.19,23821.11,1923.19,32711.14,18152.32,30174.92,4415.91,19295.4,45183.63,31678.36,30076.17,25088.37,20531.78,19300.33
2019-04-08,16059.0,7161.58,23402.35,3055.96,15794.54,98045.56,NaN,36334.22,11268.09,22350.06,66098.88,96531.34,34960.93,98954.42,9089.69,12503.81,9053.84,10738.33,21582.37,13215.86,23474.01,17402.18,44799.35,15528.58,3610.55,8743.36,12955.32,8621.3,8935.88,9126.68,25539.3,5630.53,20241.25,40496.71,48067.16,50420.51,5442.98,24632.4,24407.14,6453.0,28648.96,23016.02,12820.55,31323.13,13949.76,26080.72,23829.18,1923.83,32715.74,18179.19,30175.47,4416.05,19303.36,45229.13,31726.5,30136.3,25088.38,20565.28,19306.59
2019-04-09,16070.24,7163.99,23413.27,3057.02,15804.47,98113.92,4436.6,36360.56,11274.8,22359.6,66128.05,96559.18,34967.73,98966.93,9093.75,12517.07,NaN,10746.14,21582.37,13227.76,23483.83,17408.69,44816.76,15533.11,NaN,8745.55,12969.15,8622.53,8941.02,9130.59,25545.11,5633.21,20250.89,40510.74,48082.43,50434.52,5465.47,24648.08,24427.09,6456.39,28670.26,23024.6,12825.4,31323.64,13956.09,26083.86,23839.46,1924.48,32720.16,18213.23,30175.91,4416.31,19303.59,45286.92,31729.52,30177.52,25088.39,20590.21,19311.79
2019-04-10,16081.23,7166.71,23424.05,3058.05,15814.62,98175.86,4441.81,36384.84,11282.08,22368.86,66157.12,96585.67,34974.67,98982.06,9100.3,12527.57,NaN,10746.29,21582.37,13256.56,23490.54,17414.32,44834.98,15537.66,3632.21,8747.2,12982.06,8624.16,8945.88,9134.65,25552.25,5635.92,20257.92,40524.97,48097.7,50453.49,5480.58,24650.19,24445.55,6464.12,28701.58,23030.34,12825.41,31332.32,13961.58,26086.83,23848.21,1925.38,32733.92,18245.95,30176.23,4416.5,19325.19,45337.33,31732.24,30213.92,25088.39,20614.5,19319.2
2019-04-11,16091.3,7168.86,23433.79,3059.16,15823.89,98255.28,4446.97,36413.46,NaN,22378.07,66186.51,96613.69,34980.5,98999.18,9108.67,12527.9,NaN,NaN,21582.37,13284.69,23500.62,17421.76,44857.45,15542.3,3635.83,8748.87,NaN,8625.8,8950.68,9138.12,25560.39,5637.95,20266.77,40538.69,48124.68,50467.11,5500.42,24656.04,24472.48,6475.97,28742.89,23040.8,12840.99,31333.46,13967.12,26089.44,23855.77,1926.44,32750.46,18283.24,30194.22,4416.78,19359.59,45400.01,31735.97,30252.95,25088.4,20628.03,19326.25
2019-04-12,16101.94,7170.87,23443.4,3060.11,15833.05,98326.2,4452.42,36441.65,11295.91,22388.22,66216.15,96644.1,34988.82,99017.6,9118.78,12528.2,NaN,10746.79,21600.76,13292.61,23510.9,17427.59,44876.86,15546.96,3639.74,8750.66,13012.91,8627.35,8956.17,9142.58,25568.98,5640.78,20278.42,40553.33,48131.8,50483.74,NaN,24657.29,24482.77,6478.6,28754.25,23040.89,12844.8,31333.82,13972.54,26092.8,23864.45,1926.83,32771.16,18290.8,30205.19,4416.96,19363.6,45444.87,31739.07,30256.27,25088.41,20649.32,19333.98
2019-04-13,16112.2,7173.16,23452.67,3061.05,15842.3,98394.4,4457.87,36473.15,11304.43,22397.02,66245.53,96673.2,34995.38,99033.46,9129.95,12528.62,NaN,10747.02,21600.76,13302.29,23521.98,17433.03,44891.86,15550.99,3646.28,8751.22,13025.95,8628.75,8959.49,9146.76,25575.81,5642.87,20290.67,40568.26,48145.23,50499.81,5500.44,24659.69,24514.14,6488.13,28793.5,23044.51,12859.6,31341.96,13977.76,26096.3,23873.5,1927.99,32788.76,18300.86,30230.47,4417.18,19374.31,45490.06,31742.66,30256.58,25088.42,20677.98,19340.97
2019-04-14,16121.76,7175.26,23460.79,3062.0,15852.08,98461.79,4463.27,36503.43,11312.88,22405.62,66274.88,96702.76,35001.14,99047.83,9139.6,12529.75,NaN,10747.13,21618.13,13320.3,23532.53,17438.97,44905.95,15554.5,3652.86,8751.66,13037.79,8630.82,8961.93,9150.65,25585.57,5645.86,20300.0,40582.5,48158.25,50532.64,5520.41,24668.66,24547.47,6499.21,28831.36,23048.16,12881.18,31369.62,13985.22,26099.44,23885.06,1929.68,32807.48,18329.4,30277.65,4417.29,19378.03,45537.08,31761.94,30293.67,25088.43,20706.93,19347.27
2019-04-15,16130.96,7177.61,23470.7,3063.07,15861.48,98522.33,4468.74,36531.05,11320.76,22414.92,66304.59,96729.88,35006.19,99059.73,9147.85,12543.06,NaN,10747.34,21631.98,13343.2,23542.59,17444.78,44922.56,15558.66,3662.3,8753.36,13049.24,8632.56,8965.63,9154.27,25592.71,5648.55,20307.38,40596.29,48166.02,50562.46,5522.82,24681.77,24581.51,6511.34,28871.63,23054.66,12895.88,31400.14,13990.87,26103.15,23894.2,1930.55,32825.16,18356.47,30280.46,4417.52,19391.43,45581.5,31769.57,30347.02,25091.04,20738.8,19353.91
2019-04-16,16140.12,7179.48,23480.49,3064.11,15870.48,98564.89,4474.21,36558.42,NaN,22424.35,66333.93,96757.34,35011.78,99071.11,9149.59,12555.23,9114.68,10762.45,21631.98,13349.06,23552.35,17450.37,44937.81,15562.75,3672.17,8754.74,13059.64,8634.6,8969.18,9157.45,25601.49,5650.48,20313.17,40609.98,48175.93,50576.73,5522.89,24689.33,24600.67,6522.79,28907.57,23068.88,12895.89,31441.51,13996.37,26106.49,23904.26,1931.19,32838.55,18377.87,30281.08,4417.72,19409.72,45631.23,31790.53,30394.08,25091.05,20768.0,19360.24
2019-04-17,16149.41,7181.12,23489.52,3065.17,15879.58,98608.12,4479.01,36585.15,NaN,22432.82,66363.58,96786.57,35016.9,99082.68,9151.23,12555.55,9120.5,10777.48,21663.91,13368.11,23562.04,17456.63,44955.92,15566.85,3679.78,8755.73,13069.81,8636.24,8972.35,9160.17,25610.37,5652.25,20320.88,40623.7,48196.96,50593.19,5522.91,24711.75,24621.58,6535.94,28948.92,23088.61,12920.93,31469.33,14003.93,26109.81,23912.13,1932.48,32855.18,18407.21,30285.73,4417.91,19422.29,45684.56,31794.84,30433.31,25091.06,20805.15,19366.94
2019-04-18,16158.2,7183.49,23498.5,3066.23,15888.63,98657.84,4483.28,36612.13,11344.31,22441.1,66392.71,96815.07,35021.4,99094.88,9154.85,12555.94,9127.96,10790.18,21704.76,13378.6,23571.57,17461.86,44970.38,15571.18,3685.34,8756.51,13082.22,8638.25,8975.35,9163.17,25617.94,5654.13,20333.86,40638.17,48236.07,50612.04,5522.92,24736.12,24646.31,6543.58,28987.29,23101.23,NaN,31506.95,14011.73,26113.16,23920.57,1933.39,32873.02,18439.5,30305.78,4418.17,19448.65,45746.26,31839.07,30502.72,25091.07,20849.74,19373.57
2019-04-19,16167.33,7185.73,23508.04,3067.23,15897.52,98695.2,4488.61,36639.33,11353.02,22449.98,66422.27,96844.63,35025.83,99107.2,9155.88,12557.07,9128.99,10790.87,21709.94,13390.22,23580.89,17468.09,44983.74,15574.81,3688.4,8757.59,13095.43,8639.67,8978.53,9166.35,25623.54,5656.16,20347.05,NaN,48243.96,50634.45,5522.94,24756.88,24678.03,6544.59,29021.07,23109.65,12950.61,31538.76,14017.64,26116.75,23928.29,1934.39,32891.89,18472.85,30348.9,4418.39,19468.26,45802.97,31880.67,30539.99,25091.08,20899.92,19379.63
2019-04-20,16176.9,7187.87,23516.61,3068.23,15906.5,98738.11,4493.32,36669.14,11361.42,22457.33,66451.85,96876.79,35031.85,99122.04,9159.14,12571.07,9129.05,10791.0,21709.94,13400.21,23591.05,17473.19,44992.71,15576.97,3690.92,8757.92,13107.62,8641.48,8981.34,9169.88,25628.63,5658.88,20362.43,NaN,48257.55,50650.14,5522.96,24772.52,24702.61,6546.77,29046.28,23133.53,12950.61,31567.34,14023.17,26119.22,23934.63,1934.8,32910.67,18502.4,30367.19,4418.54,19481.34,45840.22,31885.62,30567.8,25091.09,20923.18,19385.98
2019-04-21,16186.35,7189.8,23522.35,3069.21,15915.37,98780.11,4497.52,36699.67,11370.52,22464.91,66481.45,96904.16,35037.46,99134.52,9160.91,12583.94,9130.35,10791.14,21709.94,13408.53,23600.78,17479.38,45003.75,15579.6,3696.29,8758.46,13121.48,8642.97,8983.94,9172.31,25637.72,5661.29,20376.18,NaN,48273.96,50674.71,5545.32,24776.4,24718.56,6550.83,29046.28,23133.56,12953.29,31585.62,14029.98,26122.4,23944.98,1935.84,32927.47,18509.06,30367.72,4418.66,19481.52,45884.81,31890.28,30568.15,25091.1,20923.19,19391.95
2019-04-22,16194.91,7191.9,23531.19,3070.26,15924.19,98821.28,4502.41,36725.38,11378.25,22474.47,66510.93,96931.09,35042.28,99148.28,9164.13,12584.27,9130.41,10791.25,21709.94,13417.09,23609.5,17485.58,45019.52,15583.29,3703.64,8759.49,13135.82,8644.88,8988.1,9175.33,25645.75,5663.07,20386.1,40652.16,48294.0,50689.62,5567.9,24793.64,24757.59,6552.54,29046.29,23163.02,12953.3,31606.68,14035.04,26125.36,23950.89,1936.86,32946.79,18536.58,30368.07,4418.72,19490.72,45929.83,31909.11,30604.85,25091.23,20954.19,19397.87
2019-04-23,16203.38,7194.1,23539.91,3071.25,15933.28,98862.02,4506.25,36751.98,11385.92,22483.27,66532.87,96961.84,35046.53,99161.57,9166.96,12584.52,9133.58,10791.4,21712.62,13432.93,23618.54,17491.66,45033.87,15587.53,3711.87,8760.23,13147.87,8647.01,8991.29,9178.16,25654.84,5665.19,20400.05,40666.36,48305.61,50713.51,5573.94,24818.62,24799.12,6556.85,29046.29,23214.64,12953.3,31637.86,14040.74,26128.26,23960.56,1938.02,32964.22,18551.88,30368.59,4418.79,19492.14,45994.71,31955.42,30641.54,25135.74,20988.0,19404.23
